Unnamed: 0,title,id_tmdb,overview,recommendations,note_moyenne,lien_photos,budget,revenue,production_companies,AnSortie,id_video,trailers,Year
1599,Angry Birds : Copains comme cochons,454640,"Les oiseaux et les cochons continuent de se battre sans relâche. Mais la menace d’un nouvel adversaire vient perturber les voisins ennemis. Red, Chuck, Bombe et l’Aigle Vaillant recrutent Silver, la sœur de Chuck et s’associent aux cochons Léonard, son assistante Courtney et Garry (le geek), pour former une équipe improbable et tenter de sauver leurs foyers !","['Sinbad : La légende des sept mers', 'Les Croods', 'Les Croods', 'Sausage Party', 'Dragons 2']",7,https://image.tmdb.org/t/p/original//k6bTbqilbyjAq0EjL7fuMb6EBNA.jpg,65000000.0,137792047.0,"Rovio Animation, Columbia Pictures, Sony Pictures Animation, Rovio Entertainment",,"['6157408069eb90004200fe5e', '5d0b888ac3a36865b01e9712', '61574089eb14fa002a6efa52', '5cc2c7099251417d39008e97', '5c726a1fc3a3685a44154f69']","['https://www.youtube.com/watch?v=iUWiSmZpDFM', 'https://www.youtube.com/watch?v=RDj8Y2K0ODA', 'https://www.youtube.com/watch?v=7YqdkkWCvpE', 'https://www.youtube.com/watch?v=RSKQ-lVsMdg', 'https://www.youtube.com/watch?v=egDqXpwKwnk']",La Date Non Communiquée
1600,Baby Boss 2 : Une affaire de famille,459151,"Tim Templeton et son petit frère Ted, le fameux Baby Boss sont devenus adultes, ils vivent chacun de leur côté, Tim est devenu un père de famille rangé et Ted est à la tête d’un important fond spéculatif. Mais l’arrivée d’un nouveau Baby Boss, avec une toute nouvelle approche et une stratégie innovante, est sur le point de rassembler les frères ennemis… et inspirer un nouveau modèle dans les affaires familiales. Tim et sa femme Carole vivent en banlieue où il s’occupe du foyer pendant qu’elle fait bouillir la marmite. Ils ont deux enfants : Tabitha, une petite fille de 7 ans à l’intelligence remarquable et Tina, leur adorable nouveau-née. Tabitha, première de sa classe dans une école pour surdoués, adule son oncle Ted et rêve de marcher sur ses pas, ce qui inquiète beaucoup Tim qui craint qu’elle ne passe à côté de son enfance à force de travailler si dur.","[""L'Âge de glace 2"", ""L'Âge de glace 2"", '1001 Pattes', '1001 Pattes', 'Madagascar']",7,https://image.tmdb.org/t/p/original//iqEninKSpIyADR7hYt0ha4mlsa0.jpg,82000000.0,146745280.0,"DreamWorks Animation, Universal Pictures",,"['60da18b0d11e0e007639c9af', '5fbd6538d9f4a6003d99a593']","['https://www.youtube.com/watch?v=-rF2j6K5FoM', 'https://www.youtube.com/watch?v=QPzy8Ckza08']",La Date Non Communiquée
1601,La Prophétie de l'Horloge,463821,"Cette aventure magique raconte le récit frissonnant de Lewis, 10 ans, lorsqu’il part vivre chez son oncle dans une vieille demeure dont les murs résonnent d’un mystérieux tic-tac. Mais lorsque Lewis réveille les morts accidentellement dans cette ville, en apparence tranquille, c’est tout un monde secret de mages et de sorcières qui vient la secouer.","['La Petite Nemo et le Monde des rêves', 'Casper', 'Freaky Friday : Dans la peau de ma mère', 'Hocus Pocus 2', 'Hocus Pocus : Les Trois Sorcières']",6,https://image.tmdb.org/t/p/original//p4DsTlFCqW2rJVVNuzsTXnVBMQK.jpg,42000000.0,131523093.0,"Amblin Entertainment, Reliance Entertainment, Mythology Entertainment, Amblin Partners, DreamWorks Pictures",,"['66b84570e86f07db6fa8e9a4', '5b83114b92514159ce02a45d', '5aba7fa8c3a368435c002eb5']","['https://www.youtube.com/watch?v=GOgPMNWHqH0', 'https://www.youtube.com/watch?v=uIlx5-aGq_A', 'https://www.youtube.com/watch?v=oQGA42-U0Ro']",La Date Non Communiquée
1602,Teen Titans GO! Le film,474395,Cinq super-héros adolescents qui rêvent de la célébrité hollywoodienne doivent empêcher un méchant maniaque de mettre en branle son plan qui lui permettrait ni plus ni moins que de dominer le monde.,"['Batman et Harley Quinn', 'Ninja Turtles : Teenage Years', 'Starship Troopers : Invasion', 'Justice League : Crisis on Infinite Earths Partie 2', 'Justice League : Crisis on Infinite Earths Partie 3']",7,https://image.tmdb.org/t/p/original//6Yu7VJwocOxd8WNAyOV326d1omS.jpg,10000000.0,28646544.0,"Warner Bros. Animation, DC Entertainment",,"['6271c6a606f98400507c87ce', '6271c7dbcc277c00669d06b2', '6271c8745800c40050d94284', '5caab74e0e0a264c73f5b8ed', '5ab66b8cc3a3680a2400c609', '6271cbde245dbe3381b0c6ee', '6271cc07162bc3006624801a']","['https://www.youtube.com/watch?v=b1QozJYaXsU', 'https://www.youtube.com/watch?v=o3AmRF2qDfE', 'https://www.youtube.com/watch?v=-kMBIlFtDBk', 'https://www.youtube.com/watch?v=r9WhJyyTtqo', 'https://www.youtube.com/watch?v=H1tCYvFaq6A', 'https://www.youtube.com/watch?v=p4HrpCPquk4', 'https://www.youtube.com/watch?v=ESrx4RZGh7M']",La Date Non Communiquée
1603,Les Mitchell contre les machines,501929,"Leur road trip a été freiné par une apocalypse de robots. Le sort de l'humanité repose désormais sur eux : les Mitchell, la famille la plus excentrique du monde.","[""L'Île aux chiens"", 'Les Rebelles de la forêt', '1001 Pattes', '1001 Pattes', 'Les Minions']",7,https://image.tmdb.org/t/p/original//pUT8Rn3wTBhTX5KWSHe6ozVx2LI.jpg,75000000.0,0.0,"Lord Miller, Columbia Pictures, Sony Pictures Animation, One Cool Pictures",,"['62bc33347304b5238603c326', '61e9c053a9117f307877dccc', '6157410e07e281008daf57ac', '615740d58e2ba600618db33f', '615740cb8e2ba600433fb3c3', '615740ee4d67910043b6c0dc', '61574101f1759c0088ebcca0', '60653a9ae6271900406d5242', '5e5e6fbe55c926001555742e']","['https://www.youtube.com/watch?v=41u9eJHa5Gw', 'https://www.youtube.com/watch?v=lxDptASAcAM', 'https://www.youtube.com/watch?v=agW52B5LYqw', 'https://www.youtube.com/watch?v=DBu-W0U8kG0', 'https://www.youtube.com/watch?v=YJ42ruf2WQE', 'https://www.youtube.com/watch?v=ADkr1lQ_MMM', 'https://www.youtube.com/watch?v=RAsdIJvD6L4', 'https://www.youtube.com/watch?v=_ak5dFt8Ar0', 'https://www.youtube.com/watch?v=9c52Z5sMuTQ']",La Date Non Communiquée
1604,Super Mario Bros. le film,502356,"Alors qu’ils tentent de réparer une canalisation souterraine, Mario et son frère Luigi, tous deux plombiers, se retrouvent plongés dans un nouvel univers féerique à travers un mystérieux conduit. Mais lorsque les deux frères sont séparés, Mario s’engage dans une aventure trépidante pour retrouver Luigi. Dans sa quête, il peut compter sur l’aide du champignon Toad, habitant du Royaume Champignon, et les conseils avisés, en matière de techniques de combat, de la Princesse Peach, guerrière déterminée à la tête du Royaume. C’est ainsi que Mario réussit à mobiliser ses propres forces pour aller au bout de sa mission.","['Super Mario Bros. le film', 'Le Chat Potté 2 : la dernière quête', 'Le Chat Potté 2 : la dernière quête', ""Kuzco, l'empereur mégalo"", 'Le Chat Potté']",7,https://image.tmdb.org/t/p/original//ahMxyHMSJXingQr4yJBMzMU9k42.jpg,100000000.0,1362000000.0,"Universal Pictures, Illumination, Nintendo",,"['6655067f7f622f9059ac693c', '64e3a92be0ca7f013a97ce37', '64e3af57c613ce014df9bc64', '64b858c811386c014d28d191', '64b5c79f0e4fc8519b3edadd', '64e3aefa594c9400e25d8373', '64e3aeeae894a600e4e40fbd', '64b041e920ecaf00c6f61cf6', '64b1b26923d27800adc81dd8', '64b046793e2ec8010daefa44', '64b0468d20ecaf0100e6c0a8', '64b049016a344800ad78e2f7', '64b1b3de23d27800e88a6e0c', '64b04924c49048011c2f9721', '64a50883158c8500c5c5b63a', '64a5083f158c8500acb3f4cb', '64a508315a991500e3c839d4', '64a50824a0be28012eef7cfb', '649e94c1c072a2012e244b4e', '649a7c0dd35dea014dce3506', '648c5023c3c891012d5cc709', '648866a7d2b209010c1ae313', '64886699e375c000ff4a1ea2', '64e3a96e5258ae012ca2f0fe', '64e3a966c613ce012cc2d826', '64e3a9498c315900e4644e68', '648867326f8d9500e500b9a4', '649a7c5ba6ddcb00ae67c9fa', '6480fef0bf31f2011d418a4f', '648101dae2726000afc0c2ca', '6480fd8c64765400c7b6dd6f', '646683dd33a3760175d1c50d', '64668d90d1857201802bbed6', '6439b5ee2938350479a99eb2', '64344c636dea3a0096dd3335', '655ce773f6787a00aece2ecc', '642b5e2ebf31f200d3ec14cc', '6439b6247ef38104ce6275fc', '642b3131fc653801115650a2', '6439b642be4b3604b335f5aa', '6439b60b29383504a3a99ed2', '6439b5f7d7dcd2048ceae7a7', '6439b63941465c02f676bb7c', '6439b64a7ef38104a46275bd', '6439b60129383504cda99ea7', '6421fb8b2dc9dc00bf59b332', '6439b631955c6504e30271f4', '6422a21f6a34480112ba952e', '6422a2362dc9dc00a02de4af', '6422a2498d22fc01128b5301', '641e02398de0ae00ba4cd366', '6439b657af2da802f7f9e259', '6439b65fbe4b36048735f590', '64124056fe6c180084e916d2', '640bd772439be100d8c2afb3', '640a5ef92716710084cf4a80', '63e9619bd388ae0094c4f031', '63d6e85912b10e00851c472a', '6392aeead7fbda007be77c8f', '6386826c5ed8e90083f798d4', '633f47b95b4fed0082ebd569']","['https://www.youtube.com/watch?v=AIgLUBC1KXo', 'https://www.youtube.com/watch?v=RrrxSvWJllg', 'https://www.youtube.com/watch?v=aNO17No4V8o', 'https://www.youtube.com/watch?v=wch9C68iaZc', 'https://www.youtube.com/watch?v=kOCYgKHm3Ow', 'https://www.youtube.com/watch?v=8hqQHlZMBzA', 'https://www.youtube.com/watch?v=erzT_71WbEM', 'https://www.youtube.com/watch?v=azQq0skGR34', 'https://www.youtube.com/watch?v=LP0lEoGKSq8', 'https://www.youtube.com/watch?v=IrvmgwNNpTg', 'https://www.youtube.com/watch?v=TC8LCnxGLxw', 'https://www.youtube.com/watch?v=mT76yfLbQRU', 'https://www.youtube.com/watch?v=seeIFCYaDio', 'https://www.youtube.com/watch?v=myprMuqtv24', 'https://www.youtube.com/watch?v=YDELTWLaqc4', 'https://www.youtube.com/watch?v=kxknIhK_PVI', 'https://www.youtube.com/watch?v=Eg3FLQb0vaM', 'https://www.youtube.com/watch?v=lDx4J1IUJdo', 'https://www.youtube.com/watch?v=cInob4nBdLI', 'https://www.youtube.com/watch?v=9bqEMxxnS4o', 'https://www.youtube.com/watch?v=IUX_22tK5mo', 'https://www.youtube.com/watch?v=yNUuZoDXNm8', 'https://www.youtube.com/watch?v=VtI9TmR1HD4', 'https://www.youtube.com/watch?v=AJw5jXEDXvs', 'https://www.youtube.com/watch?v=RF5g17sD2iA', 'https://www.youtube.com/watch?v=FIufwdqvwIU', 'https://www.youtube.com/watch?v=2pXSiezbFIM', 'https://www.youtube.com/watch?v=I_NdplyA-y0', 'https://www.youtube.com/watch?v=2sTtCl4a8t8', 'https://www.youtube.com/watch?v=WVtDEjFy61U', 'https://www.youtube.com/watch?v=8KXqtjS26DI', 'https://www.youtube.com/watch?v=8rHNp7cPUb0', 'https://www.youtube.com/watch?v=o-uw1ZmIi7o', 'https://www.youtube.com/watch?v=LTFGH0rJ-EY', 'https://www.youtube.com/watch?v=imSefM4GPpE', 'https://www.youtube.com/watch?v=ZVpzBbMMHbc', 'https://www.youtube.com/watch?v=yP-Qduvw9zY', 'https://www.youtube.com/watch?v=HZxWhK2aDTY', 'https://www.youtube.com/watch?v=Frjmyg-Audk', 'https://www.youtube.com/watch?v=C_dOH1JnyWw', 'https://www.youtube.com/watch?v=EOevz95GppM', 'https://www.youtube.com/watch?v=WQb528e2FaU', 'https://www.youtube.com/watch?v=YNlqWb4iM2k', 'https://www.youtube.com/watch?v=6fap6D-Z3OY', 'https://www.youtube.com/watch?v=dMb5VGDn104', 'https://www.youtube.com/watch?v=5D6hggmnfEE', 'https://www.youtube.com/watch?v=UhLyQeNAh_s', 'https://www.youtube.com/watch?v=qU3-XST2Rpo', 'https://www.youtube.com/watch?v=Ev-7Bh9X5Bw', 'https://www.youtube.com/watch?v=TF_01MG-viE', 'https://www.youtube.com/watch?v=mH4BQfwBxrk', 'https://www.youtube.com/watch?v=zJldyMGJPgg', 'https://www.youtube.com/watch?v=USSn4-bGNFY', 'https://www.youtube.com/watch?v=dQgKEsKldLk', 'https://www.youtube.com/watch?v=YAm8GK47cDw', 'https://www.youtube.com/watch?v=RjNcTBXTk4I', 'https://www.youtube.com/watch?v=pu57M7cjSD4', 'https://www.youtube.com/watch?v=-Aq7ilIgN2I', 'https://www.youtube.com/watch?v=e-3sYL7vJTQ', 'https://www.youtube.com/watch?v=TnGl01FkMMo', 'https://www.youtube.com/watch?v=KydqdKKyGEk']",La Date Non Communiquée
1605,En avant,508439,"Dans la banlieue d’un univers imaginaire, deux frères elfes se lancent dans une quête extraordinaire pour découvrir s’il reste encore un peu de magie dans le monde.","['Toy Story 4', 'Toy Story 4', 'Shrek 4 : Il était une fin', 'Shrek 4 : Il était une fin', 'Luca']",7,https://image.tmdb.org/t/p/original//bmw9CnL8itbhAW4Gq7dPpUQ73hZ.jpg,200000000.0,141940042.0,"Walt Disney Pictures, Pixar",,"['5e3c4658ac8e6b0011cc0bbd', '5df8dfc860975000213069bc', '5dddd41ce8d0b40011fa8312', '5da01a46ae36680013201c00', '5cf0a0a1c3a3684b2d1dff2a']","['https://www.youtube.com/watch?v=di1DPydyqdk', 'https://www.youtube.com/watch?v=HxKXiQvyG_o', 'https://www.youtube.com/watch?v=A5Z7QsRGxGo', 'https://www.youtube.com/watch?v=gn5QmllRCn4', 'https://www.youtube.com/watch?v=x8DKg_fsacM']",La Date Non Communiquée
1606,Soul,508442,"Passionné de jazz et professeur de musique dans un collège, Joe Gardner a enfin l’opportunité de réaliser son rêve : jouer dans le meilleur club de jazz de New York. Mais un malencontreux faux pas le précipite dans le « Grand Avant » – un endroit fantastique où les nouvelles âmes acquièrent leur personnalité, leur caractère et leur spécificité avant d’être envoyées sur Terre. Bien décidé à retrouver sa vie, Joe fait équipe avec 22, une âme espiègle et pleine d’esprit, qui n’a jamais saisi l’intérêt de vivre une vie humaine. En essayant désespérément de montrer à 22 à quel point l’existence est formidable, Joe pourrait bien découvrir les réponses aux questions les plus importantes sur le sens de la vie.","['Ratatouille', 'Ratatouille', 'Alerte rouge', 'Encanto, la fantastique famille Madrigal', 'Luca']",8,https://image.tmdb.org/t/p/original//vzaI8Zc5eFuJoYbAe9X3vOlxouH.jpg,150000000.0,121977511.0,"Walt Disney Pictures, Pixar",,"['659f5ff476eecf0121653d46', '63efe10415376c00833541b7', '5f879e4b72a2c90034adf850', '63285257d7a70a007c799fde', '5ef4b418c3bffe00346dd742', '5dc426196818880010bbe17c']","['https://www.youtube.com/watch?v=d8-LeQESdi0', 'https://www.youtube.com/watch?v=SANuzmkuNEo', 'https://www.youtube.com/watch?v=Gs--6c7Hn_A', 'https://www.youtube.com/watch?v=iOj0rT5s_U8', 'https://www.youtube.com/watch?v=xOsLIiBStEs', 'https://www.youtube.com/watch?v=4TojlZYqPUo']",La Date Non Communiquée
1607,Le Seul et Unique Ivan,508570,"Ivan est un gorille de 200 kg qui vit avec ses amis, l’éléphante Stella et le chien Bob, dans le centre commercial d’une banlieue américaine. Il mène une vie paisible et ne lui reste que de vagues souvenirs de la jungle où il a été capturé. L’arrivée d’une toute jeune éléphante, la petite Ruby, qui vient tout juste d’être arrachée à sa famille et à la vie sauvage, va profondément le remuer et remettre en cause ses convictions. Sa tristesse amène Ivan à s’interroger sur sa propre existence, ses origines et son destin.","['Mon chien Skip', 'Winn-Dixie mon meilleur ami', ""L'oncle Buck"", 'Noël chez les Cooper', 'Madame Doubtfire']",7,https://image.tmdb.org/t/p/original//7Dh0OprOkyT6ehZoJpA4Z2LZgQH.jpg,0.0,0.0,"Allison Shearmur Productions, Digital Makeup Group, Jolie Pas Productions, Walt Disney Pictures",,"['672ea20417283c363b76aeab', '672ea1f217283c363b76ae97']","['https://www.youtube.com/watch?v=WQ_MxY279hs', 'https://www.youtube.com/watch?v=JO_RvRGscos']",La Date Non Communiquée
1608,Luca,508943,"Un jeune garçon, Luca, vit un été inoubliable, ponctué de délicieux gelato, de savoureuses pasta et de longues balades en scooter. Luca partage ses aventures avec son nouveau meilleur ami, mais ce bonheur est menacé par un secret bien gardé...","['En avant', 'Shrek 4 : Il était une fin', 'Shrek 4 : Il était une fin', 'Shrek le troisième', 'Shrek le troisième']",7,https://image.tmdb.org/t/p/original//bADnZZZdzQtajVwJ8MVWYlQ6Iq2.jpg,200000000.0,51074773.0,"Pixar, Walt Disney Pictures",,"['63e3b8f2db154f007c38152f', '63284a45124c8d007a791692', '60f348d9f5f1c5005cb9bc3e', '6089ecab43250f00296ea152', '6037aeb915959f003e87c31e']","['https://www.youtube.com/watch?v=ooo-X7I9G1o', 'https://www.youtube.com/watch?v=fonzyI31-iE', 'https://www.youtube.com/watch?v=N6DY_IkzPCI', 'https://www.youtube.com/watch?v=mYfJxlgR2jw', 'https://www.youtube.com/watch?v=YdAIBlPVe9s']",La Date Non Communiquée
1609,Alerte rouge,508947,"Les aventures de Meilin Lee, une jeune adolescente de 13 ans, pleine d’assurance, mais tiraillée entre son image de petite fille modèle aux yeux de sa mère hyper protectrice et le chaos de l’adolescence. Et comme si tous les changements qui s’opèrent en elle ne suffisaient pas, chaque fois qu’elle est débordée par ses émotions - ce qui, pour une ado, arrive quasiment tout le temps - elle se transforme en panda roux géant !","['Soul', 'Ratatouille', 'Ratatouille', 'Encanto, la fantastique famille Madrigal', 'La Reine des neiges II']",7,https://image.tmdb.org/t/p/original//wmcbGp8IbEkYWQmCJWSRfzeCdP9.jpg,175000000.0,21328962.0,"Walt Disney Pictures, Pixar",,"['6472c7a695665801352c4f0f', '6463e71def8b321820f6f30e', '65788bd189d97f011dcdaf6a', '63e3b72dfac50200849f2c8c', '63acc3e057530e00e1828a7e', '655ddccbfab3fa011ba91ac0', '62228261902012006d4df0b3', '62211ffd26dac1006a16a6d2', '622282c68741c400436d9781', '622282b5e258600072b8c0b6', '61950fbd17792c006476a236', '60ed8682fe6c180074ece7a9']","['https://www.youtube.com/watch?v=RS2XqB0fSTA', 'https://www.youtube.com/watch?v=0cmLEJGhZGM', 'https://www.youtube.com/watch?v=a-zfSDxgBCg', 'https://www.youtube.com/watch?v=Mf8gENsKLj8', 'https://www.youtube.com/watch?v=d4dNDffvpTM', 'https://www.youtube.com/watch?v=bsv9tDbc4xs', 'https://www.youtube.com/watch?v=3U7KaI_NPGg', 'https://www.youtube.com/watch?v=dLI4xgDBkRc', 'https://www.youtube.com/watch?v=vSbNukYUiik', 'https://www.youtube.com/watch?v=e2XMrKeIZFQ', 'https://www.youtube.com/watch?v=XdKzUbAiswE', 'https://www.youtube.com/watch?v=pqdHP2dWQ9M']",La Date Non Communiquée
1610,Wendell et Wild,511817,"Wendell et Wild est un conte d'animation né de l'imagination du duo délicieusement diabolique formé par Henry Selick et le producteur Jordan Peele. Il raconte l'histoire de deux frères démons, Wendell (Keegan-Michael Key) et Wild (Jordan Peele), qui demandent à Kat Elliot, une ado difficile rongée par la culpabilité, de les aider à rejoindre le monde des vivants. Mais ce que Kat souhaite obtenir en retour les propulse dans une aventure aussi étrange que comique, une épopée fantastique qui défie les lois de la vie et de la mort, le tout raconté grâce à la créativité manuelle du stop-motion.","['Le Dragon-Génie', 'Constantine: La Cité des Démons - Le Film', 'Vampire humaniste cherche suicidaire consentant', 'Luck', 'Sausage Party']",6,https://image.tmdb.org/t/p/original//lzqtwcDjRLZylQ0Jj8HwE6NWvWK.jpg,0.0,0.0,"The Gotham Group, Monkeypaw Productions",,"['63bc225fa6e2d20083e2074f', '63745003e6d3cc0082874e2e', '63448fc6a61de10091362753', '6317626946aed4007d6974ce', '6238524cdf294500460d9069']","['https://www.youtube.com/watch?v=8KZ_lJrqtDc', 'https://www.youtube.com/watch?v=h3nl8umhznw', 'https://www.youtube.com/watch?v=tJp5pLsXhgo', 'https://www.youtube.com/watch?v=KNUZsLfAMqk', 'https://www.youtube.com/watch?v=cxYoXcrh4N4']",La Date Non Communiquée
1611,La Belle et le Clochard,512895,"Dans une petite ville de Nouvelle-Angleterre, la chienne cocker Lady voit sa vie parfaite bouleversée par l'arrivée d'un heureux événement dans la famille de ses maîtres. Elle fait alors la rencontre de Clochard, un chien errant pour qui la rue n'a plus aucun secret.","['Les Chenapans', ""Papa, j'ai une maman pour toi"", 'À nous quatre', 'Princesse malgré elle', ""Love Don't Co$t a Thing""]",7,https://image.tmdb.org/t/p/original//OPSYsfMCJQFNtWNatfwYCS6eEw.jpg,0.0,0.0,"Walt Disney Pictures, Taylor Made Entertainment",,['672ea1a417283c363b76ae76'],['https://www.youtube.com/watch?v=P4NtWb4WX20'],La Date Non Communiquée
1612,"Moi, moche et méchant 4",519182,"Gru, Lucy et les filles, Margo, Édith et Agnès accueillent le petit dernier de la famille, Gru Junior, qui semble n’avoir qu’une passion : faire tourner son père en bourrique. Mais Gru est confronté à un nouvel ennemi, Maxime Le Mal, qui avec l’aide de sa petite amie, la fatale Valentina, va obliger toute la famille à fuir.","['Moi, moche et méchant 4', 'Deadpool & Wolverine', 'Le Robot sauvage', 'Le Robot sauvage', 'Transformers : Le Commencement']",7,https://image.tmdb.org/t/p/original//bYovCvLV1RxB0zAR5cXu699P9P7.jpg,100000000.0,969264325.0,"Universal Pictures, Illumination, Universal Pictures Corporation, My Production to prove",,"['6717fe035be9e8759da6968d', '670d53650b800537d75c8a52', '67040f98b6f587ede813a7d4', '6703e3203d7b3c6c07795f20', '67014d22e4801491468566a1', '66fb5b9d6ec7804796d626dc', '66fa5962ab751951c4cb0b3e', '66fa596cc59a2db32dcffdf3', '66fa5977d13006df1e55407f', '66f500135e40b512efed33fb', '66f1ca847ff2bf57cd26cf09', '66ebb9e882ff873f7d1fb0e7', '66ea296e1beca8ce07d33216', '66e74799e8211ecd22b0ba03', '66df34ffda34861b60ee674b', '66d8fb0de74671ccc8097267', '66b2cca193ee78198a7b84ad', '66b1b1ff475aadd52fdc78d9', '66a2a5bc43ee488ea1e7fdc3', '668e5f6e583ba07d94d48877', '6684e3a8f31ee818068f1f87', '667e042d18201f23232a5bb5', '666fb6bc9901d48cd9a64ab7', '6669e09b33e48d3ce75b4207', '666401656c956c695e135dad', '663a4394e92d830127d4adb6', '66282cf6176a94016681b618', '65ce7855f10a1a016312bfec', '65bc7b172d1e4001635c0cde', '65b6c5861089ba017df6e883']","['https://www.youtube.com/watch?v=BdA5xWDFBKU', 'https://www.youtube.com/watch?v=J5Iiftd6WNk', 'https://www.youtube.com/watch?v=lOhGz9mrxcs', 'https://www.youtube.com/watch?v=a3ZDoHkPHm4', 'https://www.youtube.com/watch?v=x-qrTCKxK-w', 'https://www.youtube.com/watch?v=PYcOk32_PH0', 'https://www.youtube.com/watch?v=RaIucLGR3wo', 'https://www.youtube.com/watch?v=tvVITHQuVzU', 'https://www.youtube.com/watch?v=ZrC-AO8QiHU', 'https://www.youtube.com/watch?v=T4Dx6GutUho', 'https://www.youtube.com/watch?v=BQJMeLKasn8', 'https://www.youtube.com/watch?v=C424ywZ_iCk', 'https://www.youtube.com/watch?v=EX1gZndDQPg', 'https://www.youtube.com/watch?v=m5wF_FxIxZ4', 'https://www.youtube.com/watch?v=d_WQJ21v18s', 'https://www.youtube.com/watch?v=rq68v4Q6aSo', 'https://www.youtube.com/watch?v=Iy7LOIv6B8E', 'https://www.youtube.com/watch?v=uAjOOnHUGFM', 'https://www.youtube.com/watch?v=C7Uce07-ut8', 'https://www.youtube.com/watch?v=2eKniSb06-E', 'https://www.youtube.com/watch?v=T1bzhh5XEvs', 'https://www.youtube.com/watch?v=jmmLk3wSwaI', 'https://www.youtube.com/watch?v=fWubmWZe-Aw', 'https://www.youtube.com/watch?v=yrPSoEvQdpo', 'https://www.youtube.com/watch?v=sCwAOm7fCSg', 'https://www.youtube.com/watch?v=LtNYaH61dXY', 'https://www.youtube.com/watch?v=-pNnNChlBAw', 'https://www.youtube.com/watch?v=SJa1oSgs8Gw', 'https://www.youtube.com/watch?v=EU2m9vUATbA', 'https://www.youtube.com/watch?v=qQlr9-rF32A']",La Date Non Communiquée
1613,Nancy Drew and the Hidden Staircase,519473,"Nancy Drew est une lycéenne intelligence qui possède toutes les qualités requises pour devenir une excellente détective ; un sens de l'observation et du flair. Accompagnée par George et Bess, ses meilleures amies, Nancy tombe sur une maison hantée. Elle décide de résoudre le mystère qui entoure ce lieu...","['Les chambres rouges', 'La mariée était en noir', 'Vivement dimanche !', 'Les Rivières pourpres', 'Le passager de la pluie']",6,https://image.tmdb.org/t/p/original//woRrMylf8rR019kzqo4eVwOT453.jpg,0.0,0.0,"A Very Good Production, Red 56",,"['5cdf39929251412ce6b84dfb', '5c42d2220e0a26675319f0b0']","['https://www.youtube.com/watch?v=drUpGR1O4-Y', 'https://www.youtube.com/watch?v=2HWOb4skqTI']",La Date Non Communiquée
1614,Mes Autres Vies de Chien,522518,"Certaines amitiés vont au-delà de la durée d’une vie. Bailey, ce bon chien aimant, trouve, au travers de sa nouvelle destinée et de ses nouvelles formes, cette force qui le guidera, lui et les personnes qu’il aime, vers des lieux qu’ils n’auraient jamais imaginés.","['Mon ami le petit manchot', 'Max', 'Sauvez Willy', 'Mia et le lion blanc', ""La légende de l'étalon noir""]",8,https://image.tmdb.org/t/p/original//ot1Hd2PDWY4nAa86zltCihAOCxj.jpg,16000000.0,78871079.0,"Amblin Entertainment, Reliance Entertainment, Walden Media, Alibaba Pictures Group, Pariah, DreamWorks Pictures, Amblin Partners",,['5c5328370e0a264965de0749'],['https://www.youtube.com/watch?v=A2FrrSyyKfA'],La Date Non Communiquée
1615,Le Dragon argenté,523366,"Firedrake, un jeune dragon, s'allie à un esprit des montages et à un jeune orphelin lors d'un voyage qui les emmènera à travers l'Himalaya, dans l'espoir d'y trouver un endroit mythique où les dragons pourraient s'installer et fuir la menace des hommes.","['Mune, le gardien de la lune', 'Taram et le chaudron magique', 'Les Aventures de Bernard et Bianca', 'Brisby et le Secret de NIMH', 'Kirikou et la sorcière']",7,https://image.tmdb.org/t/p/original//guqoVs2dMFAccsAtDRgNqJhZMlU.jpg,17800000.0,7000000.0,"Able & Baker, Constantin Film, Cyborn, Lumatic, RISE PICTURES",,"['6139e59466a0d30085cefd38', '6139e577aaf897008cfceb56', '6139e5b45800c4006295950c', '5fa1cb66c669ad003a32bc4a']","['https://www.youtube.com/watch?v=oPQLzftUKNw', 'https://www.youtube.com/watch?v=nGVNpSadQbY', 'https://www.youtube.com/watch?v=XoOL-It97C0', 'https://www.youtube.com/watch?v=2cXEjupXf9c']",La Date Non Communiquée
1616,Les Chroniques de Noël,527435,"Kate et Teddy sont tout occupés à épier la venue du père Noël. Alors que celui-ci apparaît, comme par magie, les enfants parviennent à se glisser dans son traîneau et se lancent dans une folle aventure, où un accident manque de gâcher les fêtes. Ils vont alors tout faire pour aider le père Noël et ses fidèles elfes à sauver Noël, avant qu'il ne soit trop tard.","['Les Chroniques de Noël 2', 'Astérix & Obélix contre César', 'Petit guide de la chasseuse de monstres', 'La guerre des fées', 'Astérix & Obélix : Mission Cléopâtre']",7,https://image.tmdb.org/t/p/original//aRLLpm2zlbgsiIt1ZMmFq2XnXLg.jpg,0.0,0.0,"1492 Pictures, Madhouse Entertainment, Ocean Blue Entertainment",,"['5bf422b60e0a26265c0a16ce', '5bf4230a0e0a26267409bd6f', '5bbe0cdcc3a36858f50372d7']","['https://www.youtube.com/watch?v=v1n0nJrycyw', 'https://www.youtube.com/watch?v=YaeDa_Uempk', 'https://www.youtube.com/watch?v=V0xv99h17QE']",La Date Non Communiquée
